file_path,fact_id,current_state,risk_level,confidence,source_quality,provenance,bucket,sub_reason,urls_alive_count,urls_dead_count,conflicts_with
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokuteiginou-ichigou-youken.md,tokuteiginou-ichigou-youken,ai_verified,high,medium,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokuteiginou-nigou-youken.md,tokuteiginou-nigou-youken,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/unten-menkyo-gaijin-1year.md,unten-menkyo-gaijin-1year,ai_extracted,medium,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/unten-menkyo-gaijin.md,unten-menkyo-gaijin,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/visa-menjo-69-country.md,visa-menjo-69-country,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,3,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/visa-menjo-nyukoku.md,visa-menjo-nyukoku,ai_verified,medium,high,official,human_curated_early,needs_domain,primary official URL DEAD (https://www.mofa.go.jp/mofaj/toko/visa/tanki/himmune.html); needs FACT URL refresh,5,5,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/yobi-yose-shinseki-houmon.md,yobi-yose-shinseki-houmon,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,3,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/yochi-en-hoiku-gaikoku.md,yochi-en-hoiku-gaikoku,ai_extracted,low,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/yuigon-koseishousho-jutsu.md,yuigon-koseishousho-jutsu,ai_extracted,medium,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/yukyu-kyuka-rokei.md,yukyu-kyuka-rokei,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,3,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/yuujin-hyo-tokutei-jukuyou.md,yuujin-hyo-tokutei-jukuyou,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zaigai-chuzai-visa.md,zaigai-chuzai-visa,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zaihu-card-3rd-online.md,zaihu-card-3rd-online,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zaijuu-haigusha-6months.md,zaijuu-haigusha-6months,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,deep-water family slug/keyword,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-address-change.md,zairyu-address-change,ai_verified,low,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-card-carry-obligation.md,zairyu-card-carry-obligation,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-card-keitai-gimu.md,zairyu-card-keitai-gimu,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-card-loss-overseas.md,zairyu-card-loss-overseas,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-card-loss-reissue.md,zairyu-card-loss-reissue,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-card-online-failure-information.md,zairyu-card-online-failure-information,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-card-reissue-14days.md,zairyu-card-reissue-14days,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-card-return-gimu.md,zairyu-card-return-gimu,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-card-validity-renewal.md,zairyu-card-validity-renewal,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-expiry-renewal-change.md,zairyu-expiry-renewal-change,human_reviewed,high,high,official,human_curated_early,runtime_eligible,"state=human_reviewed, no deep-water",7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-hardship-payment.md,zairyu-hardship-payment,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-irrelevent-jutsu.md,zairyu-irrelevent-jutsu,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-kekkan-renew-document.md,zairyu-kekkan-renew-document,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-kikan-5years-default.md,zairyu-kikan-5years-default,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-nintei-shomeisho-application-method.md,zairyu-nintei-shomeisho-application-method,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-nintei-shomeisho.md,zairyu-nintei-shomeisho,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-online-system.md,zairyu-online-system,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-period-3months-warning.md,zairyu-period-3months-warning,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-pl-after-shibetsu.md,zairyu-pl-after-shibetsu,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-self-check-sheet.md,zairyu-self-check-sheet,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-shikaku-torikeshi-jiyu-10.md,zairyu-shikaku-torikeshi-jiyu-10,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,deep-water family slug/keyword,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-shikaku-torikeshi.md,zairyu-shikaku-torikeshi,ai_verified,critical,high,official,human_curated_early,needs_domain,deep-water family slug/keyword,7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-shinsei-category.md,zairyu-shinsei-category,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-shinsei-form-paper-online.md,zairyu-shinsei-form-paper-online,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-shitsugyo-hosho-pension.md,zairyu-shitsugyo-hosho-pension,ai_extracted,medium,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-tokubetsu-eijuusha.md,zairyu-tokubetsu-eijuusha,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,3,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-tokubetsu-kyoka.md,zairyu-tokubetsu-kyoka,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zairyu-touriku-after-zaijuu.md,zairyu-touriku-after-zaijuu,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zaiyu-card-validity-by-status.md,zaiyu-card-validity-by-status,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/zeimu-shomeisho-3types.md,zeimu-shomeisho-3types,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/knowledge-atlas/phase2/guardrails-p0p1/FACT_PROGRESS.md,FACT_PROGRESS,,,,,atlas_asset,keep_as_atlas_draft,knowledge-atlas/ draft layer; not in fact system,193,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/knowledge-atlas/phase2/guardrails-p0p1/guardrail-kaisha-setsuritsu-keieikanri.md,guardrail-kaisha-setsuritsu-keieikanri,quarantined,P1,medium,official,atlas_asset,keep_as_atlas_draft,knowledge-atlas/ draft layer; not in fact system,1,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/knowledge-atlas/phase2/guardrails-p0p1/guardrail-keieikanri-joken-shorei.md,guardrail-keieikanri-joken-shorei,quarantined,P0,low,official,atlas_asset,keep_as_atlas_draft,knowledge-atlas/ draft layer; not in fact system,1,0,
